imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,avg_vote,votes,reviews_from_users,reviews_from_critics,weighted_average_vote,total_votes,males_allages_avg_vote,males_allages_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt0221069,Chasing Sleep,2000,2001-05-16,"Horror, Mystery, Thriller",104,"Canada, USA, France",English,Michael Walker,Michael Walker,Canal+,6.3,3045,56,18,6.3,3045,6.4,2090,6.5,192,6.4,1295,6.1,570,6.2,375,6.7,64,6.2,198,6.2,100,5.9,119,6.3,637,6.4,1699
tt0221803,Arcana,1972,1972-04-06,"Drama, Horror, Mystery",102,Italy,Italian,Giulio Questi,"Franco Arcalli, Giulio Questi",Palumbo,6.2,227,9,10,6.2,227,6.1,177,6.6,11,6.2,107,5.9,59,7.3,14,7.0,1,7.7,8,6.4,5,5.4,24,6.3,27,6.2,152
tt0221902,A Day of Judgment,1981,1981-01-01,"Action, Horror, Drama",92,USA,English,Charles Reynolds,Tom McIntyre,E.O. Corporation,3.6,132,8,6,3.6,132,3.7,81,3.1,5,3.8,46,3.8,28,3.4,9,3.0,1,5.3,3,2.2,5,2.6,27,3.7,47,3.7,44
tt0221928,Seven Days to Live,2000,2000-11-30,"Drama, Horror, Thriller",96,"Germany, Czech Republic, USA","English, French",Sebastian Niemann,Dirk Ahner,Becker & Häberle Filmproduktion GmbH,5.1,1872,28,32,5.1,1872,5.0,1199,5.0,84,4.9,691,5.3,404,5.6,285,5.7,41,5.5,173,5.7,65,4.7,83,5.2,370,5.1,1046
tt0222344,Satan's Blade,1984,1984-01-01,Horror,82,USA,English,L. Scott Castillo Jr.,"L. Scott Castillo Jr., Thomas Cue",M.C. Productions,4.5,443,34,42,4.5,443,4.4,349,4.0,42,4.7,188,4.3,106,4.8,24,5.0,3,4.7,9,5.2,11,4.1,41,4.9,146,4.2,204
tt0222368,Los sin nombre,1999,1999-11-12,"Drama, Horror, Mystery",102,Spain,Spanish,Jaume Balagueró,"Jaume Balagueró, Ramsey Campbell",Filmax,5.9,6779,63,41,5.9,6779,5.9,4506,5.7,271,5.9,2924,5.9,1223,5.8,903,5.7,134,5.8,567,6.1,175,5.5,166,5.6,817,5.9,4185
tt0222512,Zombie Cop,1991,1991-10-04,Horror,90,USA,English,J.R. Bookwalter,"J.R. Bookwalter, Matthew Jason Walsh",Suburban Tempe Company,2.8,152,6,11,2.8,152,2.6,110,2.6,11,2.8,69,2.1,27,2.6,7,3.0,2,2.0,2,3.0,3,2.5,25,2.7,55,2.7,57
tt0222719,Andromina: The Pleasure Planet,1999,1999-08-06,"Comedy, Fantasy, Horror",88,USA,English,Darren Moloney,Louise Monclair,Surrender Cinema,4.1,264,6,5,4.1,264,4.0,183,2.5,8,4.1,89,4.0,84,5.7,19,4.0,2,6.0,8,4.6,7,4.8,25,4.7,105,3.6,94
tt0222812,Beyond Re-Animator,2003,2003-07-25,"Comedy, Horror, Sci-Fi",96,"Spain, USA",English,Brian Yuzna,"José Manuel Gómez, H.P. Lovecraft",Castelao Producciones,5.9,10419,83,84,5.9,10419,5.8,7738,5.6,761,5.9,4943,5.8,1846,5.8,742,5.4,150,6.0,430,5.8,154,5.4,239,5.9,2536,5.8,5171
tt0222817,Shojo no harawata,1986,1986-05-31,"Horror, Sci-Fi",72,Japan,Japanese,Kazuo 'Gaira' Komizu,Kazuo 'Gaira' Komizu,Rokugatsu Gekijô,4.2,917,27,31,4.2,917,4.1,660,3.3,64,4.0,387,4.6,198,4.6,81,4.1,16,4.8,47,4.3,17,3.8,48,4.6,236,3.9,463
